family_name,brochure_code,room_type,booking_id,customer_id,booked_date,departure_date,duration,pax,insurance_code,holiday_cost,destination_code
Copestake,F,Family,119054,30870,21SEP2013,02JAN2014,14,5,0,"£8,417.70",CM
Copestake,B,Double,119158,30870,23SEP2014,23NOV2014,14,2,1,"£1,689.42",KN
Short,A,Tripple,119352,31024,04SEP2014,11SEP2014,7,3,0,"£1,268.02",PL
Rossall,J,Double,119369,31093,20OCT2013,07AUG2014,7,2,1,"£1,698.22",QV
Julyan,U,Single,119488,31316,10APR2012,27JAN2013,14,1,0,"£1,694.02",IS
Bent,O,Double,119497,31342,30JAN2015,09APR2015,12,2,1,"£1,460.72",XW
Shone,G,Family,119521,31413,08DEC2013,14JUN2014,14,4,1,"£5,345.94",BU
Vickers,E,Single,119545,31604,02OCT2015,15DEC2015,7,1,1,£673.50,NS
Fremlin,T,Double,119627,31749,16NOV2014,11JAN2015,14,2,0,"£2,674.68",HT
Claxton,L,Family,119633,31765,05FEB2015,05AUG2015,14,5,0,"£6,664.66",LZ
Westaby,X,Family,119749,31786,27JAN2014,11APR2014,7,5,1,"£3,345.46",KK
Wroth,L,Double,119764,31836,18JAN2015,07APR2015,12,2,1,"£1,457.88",KN
Ambler,S,Tripple,119769,31838,17SEP2012,07JAN2013,14,3,0,"£3,991.00",BL
Myatt,H,Family,119942,31922,05FEB2013,08MAY2013,7,4,0,"£3,368.10",BA
Jackson,U,Tripple,119982,31957,18JUN2013,16DEC2013,14,3,1,"£3,997.94",DK
Jackson,F,Double,119994,31957,17JUN2011,05JAN2012,14,2,1,"£2,675.20",NX
Stamfordham,J,Family,120017,32079,19NOV2012,25DEC2012,7,4,0,"£3,363.24",RK
Stuckey,X,Dormitory,120024,32175,27JAN2017,15AUG2017,14,6,1,"£7,988.82",WG
Blakey,C,Double,120043,32212,25NOV2017,03FEB2018,14,2,1,"£3,374.84",CM
Lucott,V,Family,120235,32308,24JAN2015,20MAR2015,7,5,1,"£3,345.06",ZA
Barfoot,C,Family,120300,32743,17DEC2012,09MAR2013,12,4,1,"£4,577.00",ZT
Todhunter,X,Double,120306,32753,18OCT2012,15NOV2012,7,2,1,"£1,352.98",PR
Nevin-S,P,Tripple,120356,32770,15OCT2013,18JUL2014,14,3,0,"£3,992.36",TE
Treweeke,N,Double,120389,32829,11AUG2014,14MAY2015,7,2,1,"£1,353.12",CF
Waycott,X,Family,120603,32976,18AUG2013,25SEP2013,14,5,1,"£8,420.14",BO
Waycott,B,Family,120607,32976,15AUG2012,08OCT2012,14,5,0,"£8,406.32",SP
Eaves,E,Double,120619,33170,29DEC2013,10JUL2014,12,2,0,"£2,283.34",DD
Eaves,R,Family,120665,33170,28DEC2014,25SEP2015,14,5,1,"£6,672.12",EG
Hampshire,X,Family,120677,33281,26DEC2012,28SEP2013,14,4,0,"£3,369.38",AL
Hampshire,X,Tripple,120694,33281,25DEC2013,21SEP2014,12,3,0,"£3,432.22",UP
Wager,Y,Family,120799,33283,07JUN2013,09AUG2013,12,5,0,"£5,709.04",MN
Wager,Y,Double,120899,33283,10JUN2014,23AUG2014,14,2,1,"£1,701.44",DB
Shield-S,J,Single,120978,33307,09NOV2013,26MAY2014,7,1,0,£666.70,ZG
Wooddisse,J,Double,121038,33470,20NOV2013,09MAR2014,7,2,0,"£1,684.64",SP
Wooddisse,D,Double,121091,33470,22NOV2012,15JUN2013,12,2,0,"£2,286.86",IN
Yard,A,Double,121094,33809,31JAN2014,08FEB2014,12,2,1,"£2,905.42",TM
Raddle,P,Family,121121,33824,01DEC2012,19DEC2012,3,4,0,£723.18,TC
West,Y,Double,121256,33945,03JAN2013,07MAR2013,7,2,1,£849.82,CS
Monnington,T,Double,121337,34023,26NOV2012,10JUN2013,12,2,1,"£2,298.46",ME
Barnacle,K,Dormitory,121360,34053,26FEB2014,31AUG2014,7,9,0,"£7,565.68",BA
Case,D,Double,121423,34184,25DEC2014,08MAR2015,3,2,1,£584.40,TK
Turnell,A,Family,121464,34194,14AUG2013,04JUN2014,7,4,0,"£3,376.36",AA
Tandy,L,Tripple,121495,34213,11OCT2014,25JUL2015,12,3,1,"£3,435.44",RJ
Tandy,W,Tripple,121529,34213,10OCT2013,20JUL2014,12,3,0,"£3,428.84",PE
Buckeridge,F,Family,121532,34495,17JAN2014,16FEB2014,14,4,1,"£5,325.72",DR
Batho,H,Dormitory,121534,34680,08DEC2016,02FEB2017,14,6,0,"£7,983.44",XU
Batho,S,Double,121538,34680,09DEC2016,28FEB2017,7,2,0,"£1,331.16",FL
Ash,A,Double,121546,34694,06NOV2018,14DEC2018,14,2,1,"£1,701.44",JE
Ash,P,Family,121596,34694,31OCT2016,13JAN2017,14,5,0,"£6,653.36",LY
Colclough,G,Tripple,121598,34723,24AUG2012,31OCT2012,14,3,0,"£5,054.70",VN
Colclough,N,Single,121612,34723,05SEP2011,05DEC2011,14,1,0,"£1,335.78",PT
Burrough-S,S,Family,121724,34773,12JUL2014,12AUG2014,14,5,1,"£8,411.58",NT
Burrough-S,A,Tripple,121871,34773,16JUL2014,13APR2015,7,3,0,"£1,264.24",AT
Chamings,O,Tripple,121927,34852,18JAN2014,03APR2014,12,3,0,"£3,422.64",DO
Rawnsley,P,Single,122029,34882,31DEC2019,09MAR2020,14,1,0,"£1,339.82",XC
Colwill,Q,Double,122130,34986,26DEC2013,19APR2014,7,2,0,"£1,681.64",CT
Moore,H,Tripple,122143,35098,17JAN2015,27APR2015,14,3,1,"£4,007.28",UP
Gorringe,F,Single,122164,35138,27NOV2014,17SEP2015,7,1,1,£851.80,YW
Lyon,B,Family,122210,35194,16NOV2015,06SEP2016,14,4,0,"£5,320.74",RM
Hawken,M,Double,122278,35538,12OCT2014,11DEC2014,14,2,1,"£2,674.32",KL
Bull,L,Single,122323,35542,09JAN2015,16OCT2015,3,1,0,£294.54,RD
Dan,U,Double,122403,35569,20OCT2012,13MAY2013,14,2,0,"£2,674.14",MZ
Knifton,F,Double,122521,35709,24JUN2015,05JAN2016,7,2,1,£853.96,XA
Pascoe,T,Double,122579,35726,03JAN2016,03MAR2016,7,2,1,"£1,695.78",BZ
Greenacre,T,Tripple,122715,35814,05MAR2015,29APR2015,7,3,1,"£2,541.76",ND
Rowlingson,W,Family,122883,35991,07JAN2015,16OCT2015,14,5,1,"£6,663.36",TE
Overell,S,Dormitory,122889,36135,23JAN2014,13MAY2014,14,6,1,"£10,085.88",NW
Elvidge,Y,Double,122907,36231,08JAN2015,08FEB2015,7,2,1,"£1,333.28",AZ
Wetton,Z,Dormitory,122918,36625,10SEP2014,21NOV2014,12,9,1,"£12,972.66",SA
Jennings,V,Single,122923,36680,06DEC2012,18FEB2013,7,1,1,£439.58,KY
Trounson,U,Family,122932,36705,14JUL2011,23SEP2011,12,5,0,"£5,705.34",HY
Bent,T,Family,122948,36798,13SEP2014,29SEP2014,3,4,0,£735.88,ZL
Hewitson,T,Tripple,122998,36877,09JAN2015,07FEB2015,7,3,0,"£2,523.72",CT
Bentall,M,Dormitory,123003,36880,18JAN2015,28JUL2015,7,7,1,"£5,906.48",SF
Toon-E,A,Family,123178,37018,01JAN2013,20MAR2013,14,4,1,"£5,337.22",AO
Toon-E,B,Tripple,123382,37018,31DEC2012,16JUL2013,14,3,1,"£2,525.68",QJ
Musgrave,I,Single,123386,37062,20NOV2012,22JAN2013,14,1,1,"£1,690.60",SZ
Bishop,W,Tripple,123428,37074,06FEB2013,18APR2013,14,3,0,"£2,531.64",LR
Bishop,V,Family,123590,37074,05FEB2015,08APR2015,7,4,0,"£1,681.20",AR
Counsell,G,Family,123832,37075,21JAN2013,10APR2013,12,5,0,"£7,210.48",NC
Gray,W,Single,123862,37128,07NOV2014,14JAN2015,14,1,0,"£1,345.84",SY
Hockin,U,Dormitory,124025,37295,12JAN2014,01APR2014,7,6,1,"£4,006.28",SO
Colby,T,Double,124136,37933,13MAR2014,10APR2014,14,2,1,"£2,664.88",LF
Iles,Q,Double,124202,37961,07FEB2014,07NOV2014,7,2,0,£841.26,TC
Wrixon,S,Double,124206,38033,28AUG2014,14NOV2014,7,2,0,"£1,339.32",DK
Cunningham,H,Family,124411,38042,17OCT2012,06JAN2013,7,4,1,"£1,685.50",XH
Dabbs,D,Family,124417,38354,25APR2014,30JUL2014,7,5,1,"£4,205.96",QS
Sworder,O,Double,124421,38436,04NOV2013,09JAN2014,14,2,0,"£2,662.36",SM
Stokes,X,Double,124432,38573,07JAN2015,26OCT2015,7,2,1,"£1,695.58",YW
Hoddinot,D,Single,124452,38852,27OCT2014,06AUG2015,14,1,1,£850.68,AT
Turnbull,M,Tripple,124456,38872,26NOV2014,10FEB2015,7,3,1,"£2,525.52",GX
Beardall,N,Family,124473,38875,21OCT2012,11JAN2013,7,4,1,"£1,698.36",UV
Bebb,Y,Family,124485,38889,15AUG2017,07JUN2018,7,4,1,"£3,371.30",VN
Treleaven,M,Family,124508,39048,17JAN2013,29OCT2013,7,4,0,"£2,668.08",DR
Sankey,P,Single,124515,39057,10JAN2016,08MAR2016,14,1,0,"£1,339.10",AV
Sankey,Y,Tripple,124550,39057,11JAN2017,08OCT2017,14,3,0,"£5,040.26",PN
Balkwill,Q,Double,124656,39168,18JAN2015,16OCT2015,14,2,0,"£3,364.02",GX
Russell,I,Family,124663,39183,14JUN2015,01SEP2015,12,5,0,"£7,214.56",PK
Shipp,E,Family,124703,39352,19NOV2014,14JAN2015,7,4,1,"£2,670.90",TE
Rowles,Q,Single,124748,39392,04OCT2013,18DEC2013,7,1,1,£434.76,CY
Hunter,C,Dormitory,124826,39407,01AUG2014,04OCT2014,14,7,0,"£9,311.38",AS
Dibble,E,Family,124998,39456,29DEC2013,18FEB2014,14,5,1,"£6,657.52",QN
Lloyd,C,Family,124999,39564,27DEC2012,09APR2013,14,4,0,"£3,375.72",XR
Earle,Q,Family,125037,39628,19DEC2014,07OCT2015,7,4,1,"£2,664.70",SM
Jonas,T,Family,125158,39641,07AUG2014,26AUG2014,14,4,1,"£5,322.12",TR
Charnley,W,Double,125242,39729,10JAN2015,19MAR2015,7,2,1,"£1,687.54",NC
Thompstone,R,Family,125272,39853,19DEC2012,14JAN2013,7,4,0,"£1,694.58",UV
Pickin,L,Tripple,125278,39902,19AUG2013,22OCT2013,7,3,0,"£1,268.62",KY
Titmus-S,B,Tripple,125366,40127,15JUL2018,28OCT2018,12,3,1,"£4,338.58",CT
Alty,U,Dormitory,125386,40206,24NOV2013,08JUN2014,7,6,0,"£3,992.48",BC
Leese,U,Family,125402,40312,17DEC2012,20JUN2013,14,4,1,"£6,744.84",NG
Birkenshaw,Y,Tripple,125483,40429,23DEC2014,11OCT2015,14,3,1,"£5,062.60",PN
Mclean,T,Double,125552,40435,12OCT2013,30JUL2014,7,2,1,"£1,340.36",LM
Pendle,X,Family,125568,40453,10DEC2012,02JUL2013,14,5,1,"£6,661.62",XC
Higman,V,Double,125667,40639,08NOV2012,30DEC2012,14,2,1,"£3,377.90",BZ
Pavey,C,Tripple,125764,40707,01JAN2013,09OCT2013,14,3,1,"£2,544.38",LN
Were,Y,Dormitory,125824,40785,02OCT2012,12DEC2012,14,6,1,"£7,990.94",LM
Bletsoe,U,Double,125828,40892,11DEC2014,24FEB2015,7,2,1,£848.78,NK
Quinney,N,Family,125857,41018,08JAN2015,22APR2015,7,4,1,"£2,671.42",XM
Hughes,Z,Double,125930,41050,05AUG2012,06OCT2012,7,2,1,"£1,690.34",YW
Hardy,N,Tripple,125944,41249,17NOV2016,07FEB2017,14,3,0,"£3,993.26",CZ
Boulter,R,Tripple,125945,41280,28SEP2014,15DEC2014,7,3,1,"£1,280.50",AR
Kerry,M,Double,126015,41366,06AUG2014,15MAY2015,14,2,0,"£2,677.36",FL
Biddick,D,Tripple,126017,41563,01OCT2013,21JAN2014,14,3,0,"£2,529.20",ZF
Wass,J,Family,126070,41564,02FEB2020,10AUG2020,12,5,1,"£3,614.48",XT
Blakemore,K,Family,126132,41591,02FEB2014,06FEB2014,14,4,1,"£5,330.88",UR
Blake,Z,Double,126169,41685,20DEC2014,22JAN2015,7,2,1,"£1,699.14",YW
Horton,P,Double,126289,41690,12DEC2012,20JAN2013,7,2,1,£856.72,CY
Horton,E,Family,126373,41690,14DEC2014,24SEP2015,12,4,1,"£2,897.36",AW
Horton,X,Double,126387,41690,16DEC2013,06OCT2014,12,2,1,"£2,305.58",BY
Oates,O,Single,126478,41779,13NOV2012,20DEC2012,14,1,0,£848.28,FW
Goodwin,W,Family,126654,41991,13DEC2012,20FEB2013,7,4,1,"£2,672.96",LU
Isom,P,Double,126681,42159,07MAR2016,17JUN2016,7,2,0,"£1,335.84",DR
Nixon,C,Family,126741,42203,06NOV2014,09NOV2014,7,5,1,"£3,336.26",LD
Cockshutt,V,Family,126860,42294,13JUL2019,02OCT2019,14,4,0,"£6,736.34",NG
Geary,C,Single,126943,42429,17MAY2016,08SEP2016,7,1,0,£681.38,XV
Twitchen,V,Single,127114,42458,22JAN2015,03APR2015,7,1,1,£431.30,ZJ
Matts,D,Single,127137,42493,17MAY2014,14FEB2015,14,1,0,"£1,342.42",PS
Matts,W,Double,127157,42493,20MAY2015,24FEB2016,14,2,1,"£2,666.86",XE
Blamey,Y,Double,127277,42803,24DEC2012,24JUN2013,7,2,0,"£1,334.00",SY
Lee,P,Family,127610,43022,07SEP2014,09NOV2014,7,4,1,"£2,682.42",QF
Haythornthwaite,C,Family,127646,43250,01DEC2014,31AUG2015,14,4,0,"£3,367.30",ZH
Parish,N,Double,127721,43394,30OCT2014,20JAN2015,7,2,1,"£1,703.68",JD
Dumbrell,W,Double,127788,43504,17APR2019,08JUL2019,14,2,0,"£3,375.96",BZ
Dumbrell,P,Family,127839,43504,17APR2021,04AUG2021,12,4,1,"£5,771.94",IS
Holtom,C,Double,128000,43664,09NOV2013,29DEC2013,14,2,0,"£1,690.94",DB
Stockton,I,Double,128182,43807,02JUN2014,31AUG2014,14,2,1,"£2,674.16",EG
Boothroyd,Q,Family,128210,44056,07SEP2013,29JUN2014,12,5,1,"£3,617.68",SV
Evans,O,Family,128343,44474,05JAN2015,25JAN2015,7,5,1,"£4,217.26",TM
Baddeley,P,Family,128437,44524,01OCT2013,01APR2014,7,5,1,"£4,212.12",GC
Chaytor,Y,Family,128494,44641,16SEP2014,03JUL2015,7,4,1,"£2,669.72",RJ
Hornsby,T,Family,128525,44683,17DEC2012,06JAN2013,3,5,0,"£1,437.64",LT
Ketteridge,L,Double,128560,44919,27NOV2013,19DEC2013,12,2,1,"£2,884.42",TI
Keynes,E,Dormitory,128634,44920,08DEC2014,28JUN2015,14,9,1,"£7,584.78",ZV
Allan,A,Double,128777,44978,02JAN2014,14MAR2014,14,2,0,"£2,665.30",UY
Crapper,C,Family,128790,45127,24SEP2014,20NOV2014,7,5,0,"£3,335.64",KA
Ricketts,A,Double,128825,45248,20DEC2013,10FEB2014,7,2,0,£858.98,XA
Erswell,Z,Tripple,128839,45322,31JUL2016,26AUG2016,7,3,0,"£1,273.94",LN
Coe,A,Single,128898,45632,10DEC2013,26MAR2014,7,1,1,£680.84,CX
Francis,B,Double,128978,45646,25MAY2017,25JUN2017,7,2,1,"£1,337.10",FS
Fothergill,B,Tripple,128985,45835,08DEC2012,24JUN2013,12,3,1,"£2,173.42",XN
Cradock,B,Tripple,128996,45912,06JUL2012,19APR2013,14,3,1,"£2,528.70",XW
Froome,W,Family,129023,46103,18DEC2014,06OCT2015,14,4,1,"£5,327.86",PS
Pring,Q,Dormitory,129042,46216,25OCT2014,08JAN2015,7,7,0,"£2,944.28",QJ
Witherden,T,Tripple,129087,46292,12JAN2013,13MAR2013,3,3,1,£863.70,RJ
Bleazzard,X,Family,129145,46407,21APR2018,05JUL2018,7,5,0,"£3,330.76",UY
Bleazzard,K,Family,129195,46407,19APR2017,03JUN2017,14,4,1,"£5,336.78",UK
Clements,C,Double,129244,46428,10NOV2012,23FEB2013,14,2,1,"£3,373.80",SF
Clements,Q,Family,129307,46428,09NOV2012,27JAN2013,3,5,0,"£1,433.84",RC
Clements,P,Tripple,129317,46428,13NOV2013,13FEB2014,7,3,0,"£1,264.56",XA
Dinning,W,Family,129390,46488,16OCT2018,27DEC2018,7,5,0,"£4,210.72",PG
Lenton,W,Family,129484,46490,19SEP2012,22OCT2012,14,5,0,"£6,661.06",RJ
Lenton,Z,Family,129488,46490,15SEP2013,19NOV2013,14,4,0,"£5,321.76",JM
Christy,I,Family,129653,46696,23NOV2012,01SEP2013,14,5,1,"£4,221.72",PL
Mason,O,Double,129891,46865,28JUL2011,03OCT2011,7,2,1,"£1,683.28",CD
Jose,I,Family,129920,46869,31JAN2013,22APR2013,7,5,0,"£4,209.88",BB
Benstead,V,Double,129926,47011,31DEC2013,28FEB2014,14,2,0,"£2,670.00",AE
Miskin,K,Double,129984,47217,10AUG2020,17SEP2020,7,2,0,£849.44,PL
Frearson,F,Family,130012,47553,25NOV2014,07SEP2015,12,5,1,"£5,718.90",QC
Ballam,R,Tripple,130047,47625,01NOV2013,02JAN2014,14,3,1,"£2,529.68",XP
Goddier,U,Tripple,130332,47714,06FEB2013,09NOV2013,12,3,0,"£2,178.76",LR
Boteler,S,Family,130371,47936,02JUL2014,25APR2015,7,4,0,"£1,686.60",XT
O'doherty,P,Double,130422,48036,24FEB2012,06APR2012,14,2,1,"£3,368.74",AC
Gibbons,R,Family,130690,48105,25DEC2014,23JAN2015,7,5,0,"£3,331.86",SN
Heath,L,Tripple,130782,48249,14NOV2014,14JAN2015,14,3,0,"£4,006.52",PE
Homer,M,Double,130929,48259,06JUL2015,15SEP2015,12,2,0,"£2,294.16",CG
Leach,F,Tripple,131125,48406,29JAN2013,04NOV2013,14,3,1,"£4,006.64",QN
Leeder,H,Single,131158,48671,22JAN2014,21MAR2014,7,1,1,£675.80,MP
Trevail,L,Double,131165,49219,26JUN2015,30MAR2016,12,2,0,"£2,285.62",LZ
Trewin,I,Double,131191,49271,23OCT2015,22DEC2015,14,2,0,"£2,664.98",RD
Brimble,A,Single,131214,49844,16JAN2014,19OCT2014,14,1,0,"£1,682.86",AA
Courtier,H,Dormitory,131372,49904,07NOV2012,30DEC2012,14,6,0,"£10,080.22",NE
Heaver,C,Family,131374,50141,23OCT2014,25JUL2015,7,5,0,"£4,213.86",MK
Webster,E,Single,131488,50230,13OCT2012,13DEC2012,14,1,1,"£1,350.52",ZC
Cotterell,B,Double,131537,50395,04FEB2014,18APR2014,14,2,1,"£2,676.30",SO
Deakin,J,Tripple,131603,50464,18MAY2012,22MAY2012,12,3,1,"£3,422.64",TA
Swift,B,Double,131617,50561,13NOV2014,31AUG2015,7,2,0,"£1,680.62",AK
Iveson,L,Tripple,131644,50597,23MAY2019,15MAR2020,14,3,1,"£5,055.56",AF
Iveson,G,Family,131681,50597,14MAY2021,03AUG2021,14,5,0,"£6,665.18",DD
Mcdonald,M,Family,131746,50760,09AUG2017,01MAR2018,7,4,1,"£2,679.66",LC
Oldreave,L,Family,131784,50880,27NOV2012,16JUN2013,14,4,1,"£6,733.62",NE
Revell,V,Double,131787,50974,26OCT2013,27JAN2014,14,2,0,"£3,368.90",MT
Revell,Y,Dormitory,131835,50974,22OCT2012,07AUG2013,14,6,1,"£8,000.70",DC
Sneath,F,Double,131854,50996,30JAN2014,29MAR2014,14,2,1,"£2,675.28",CP
Sneath,W,Tripple,131881,50996,01FEB2015,14NOV2015,14,3,1,"£5,041.06",NP
Gissing,P,Family,132084,51089,13JAN2015,14FEB2015,7,4,1,"£2,663.22",DD
Murgatroyd,S,Family,132123,51133,06NOV2014,26MAY2015,14,5,1,"£8,404.28",JP
Murgatroyd,L,Family,132270,51133,05NOV2012,06JAN2013,7,4,1,"£3,364.56",SF
Bleazzard,G,Family,132305,51216,25AUG2017,11JUN2018,14,5,1,"£6,659.80",RJ
Wakely,T,Double,132306,51333,14JAN2015,21JAN2015,12,2,0,"£1,447.42",AR
Raddall,S,Family,132367,51468,18NOV2013,10SEP2014,7,4,0,"£1,693.14",WY
Bodenham,Y,Dormitory,132396,51469,26DEC2012,03OCT2013,7,9,0,"£7,576.82",VN
Corfield,R,Family,132495,51544,08JUL2014,25SEP2014,14,5,0,"£4,209.00",XJ
Maundrell,J,Family,132505,51615,09NOV2011,13MAY2012,7,5,1,"£3,341.38",PC
Withy,V,Double,132611,51681,02DEC2014,17SEP2015,7,2,1,"£1,351.12",CO
Amphlett,S,Double,132644,51694,26JAN2015,09APR2015,14,2,1,"£2,673.44",HT
Norman,C,Double,132671,51710,20DEC2014,06MAR2015,7,2,1,"£1,693.08",QV
Dowsett,R,Family,132699,51745,31OCT2013,23AUG2014,12,4,1,"£4,580.46",OY
Burrough,V,Family,132732,51943,23OCT2014,25NOV2014,14,4,0,"£5,323.48",TR
Strutt,S,Family,132740,52188,01JAN2014,22JUL2014,7,5,0,"£3,334.04",MU
Housden,D,Dormitory,132858,52219,15JAN2013,20MAR2013,14,6,1,"£10,087.28",QS
Major,S,Tripple,132888,52326,18SEP2014,10DEC2014,12,3,0,"£3,427.78",ZC
Joicey,V,Tripple,132911,52439,20NOV2014,27AUG2015,14,3,1,"£4,002.84",CF
Cartwright,R,Family,132933,52477,20OCT2012,23DEC2012,7,5,1,"£3,342.58",BV
Hempsall,W,Tripple,132958,52558,30JAN2013,17NOV2013,7,3,0,"£1,998.42",SG
Smaridge,H,Tripple,133010,52579,31DEC2013,11MAR2014,14,3,0,"£2,537.64",BN
Cozens,T,Tripple,133066,52634,08OCT2012,02MAY2013,3,3,1,£868.30,UR
Cardell,X,Tripple,133086,52645,25JAN2014,06FEB2014,7,3,1,"£1,277.90",SD
Fowke,C,Single,133093,52651,02JUN2012,03JUL2012,3,1,1,£198.62,XH
Edginton,G,Family,133097,52666,22JAN2014,28APR2014,7,5,0,"£2,114.52",WY
Wallace,Q,Family,133109,52783,26AUG2014,28FEB2015,3,4,1,"£1,151.88",LU
Farrall,F,Family,133180,52871,03OCT2012,10DEC2012,14,4,1,"£5,322.80",TB
Lenton,C,Dormitory,133185,52975,21NOV2013,27FEB2014,7,9,0,"£7,573.20",JP
Law,Z,Family,133219,53028,24JAN2015,18AUG2015,7,5,1,"£4,215.90",AC
Clear,C,Family,133329,53055,16AUG2012,14FEB2013,7,5,0,"£3,331.42",LM
Clear,U,Double,133331,53055,22AUG2013,03DEC2013,14,2,1,"£1,686.54",SL
Bodenham,R,Family,133627,53110,02JAN2013,06JUL2013,14,4,0,"£6,725.74",NE
Cundy,B,Double,133661,53282,23OCT2014,13AUG2015,12,2,0,"£2,286.42",CC
Cundy,U,Family,133689,53282,24OCT2012,02JAN2013,14,4,0,"£5,336.26",MZ
Allcock,F,Family,133699,53473,20JAN2014,18MAR2014,14,4,1,"£5,341.76",DR
Kyrle,E,Dormitory,133827,53489,14JAN2019,13OCT2019,7,6,0,"£3,998.02",LZ
Abell,H,Double,133867,53634,18OCT2013,19JAN2014,14,2,0,"£2,678.50",GQ
Clews,F,Double,133892,53650,19AUG2012,19SEP2012,12,2,0,"£2,897.96",IS
Clews,D,Dormitory,134018,53650,21AUG2010,10SEP2010,12,7,0,"£10,083.24",PN
Purkis,U,Family,134070,53793,03JUL2012,19APR2013,7,5,1,"£3,339.82",CG
Purkis,L,Family,134131,53793,06JUL2012,15SEP2012,12,5,1,"£5,711.74",XM
Eden,M,Single,134276,53995,25OCT2013,22JUL2014,7,1,0,£672.52,ST
Symes,C,Tripple,134313,54049,19JAN2015,21OCT2015,7,3,0,"£1,271.48",SD
Clews,H,Family,134358,54069,28SEP2019,11DEC2019,14,5,1,"£6,671.28",UP
Kilshaw,A,Double,134377,54141,28MAR2016,28MAY2016,14,2,1,"£2,674.34",RO
Monkman,C,Dormitory,134473,54342,16FEB2013,15MAR2013,7,6,0,"£2,522.10",SL
Kerry,D,Tripple,134522,54363,11OCT2014,07NOV2014,14,3,1,"£4,002.52",AN
Fluck,Y,Family,134617,54373,12JAN2014,20JUL2014,7,4,1,"£2,672.96",LF
Bowman,F,Tripple,134642,54997,19DEC2013,29JUN2014,12,3,0,"£4,336.60",KE
Meaden,T,Double,134648,55064,06JAN2014,16MAR2014,7,2,1,"£1,691.34",SJ
Andrews,S,Family,134695,55223,29OCT2014,14NOV2014,14,4,0,"£5,322.90",CR
Soby,V,Double,134743,55227,04JUL2013,01JAN2014,14,2,1,"£1,697.72",XY
Soby,B,Single,134789,55227,03JUL2013,26OCT2013,7,1,0,£677.70,TS
Fearns,K,Tripple,134790,55258,02OCT2015,22APR2016,7,3,1,"£2,525.80",NT
Puddifoot,J,Dormitory,134804,55272,28MAY2020,27FEB2021,14,9,1,"£15,134.62",NZ
Puddifoot,K,Tripple,134813,55272,28MAY2020,05DEC2020,14,3,1,"£2,537.20",QJ
Rew,I,Double,134878,55348,05DEC2013,19MAR2014,12,2,0,"£2,896.80",BO
Brendon,O,Family,135069,55463,04FEB2015,24APR2015,14,5,1,"£6,657.84",PV
Smith,E,Tripple,135195,55483,06JAN2013,24OCT2013,14,3,1,"£2,525.50",DB
Gilsthorpe,H,Double,135352,55601,19MAY2016,12DEC2016,14,2,0,"£1,692.06",DL
Allingham,F,Family,135420,55788,13NOV2014,23NOV2014,7,4,1,"£2,673.80",XF
Daintry,B,Double,135444,55897,28JAN2014,31JUL2014,7,2,1,"£1,352.78",HT
Marr,E,Double,135513,56025,13MAY2012,27FEB2013,14,2,0,"£2,665.32",TS
Deverell,C,Tripple,135541,56080,13NOV2014,04FEB2015,14,3,0,"£4,006.94",ML
Deverell,J,Tripple,135631,56080,08NOV2015,08JAN2016,12,3,1,"£4,331.08",TM
Aldridge,S,Dormitory,135650,56108,15APR2011,19JAN2012,7,9,0,"£6,003.56",LD
Fenner,L,Dormitory,135721,56156,08DEC2014,21MAR2015,7,6,1,"£4,004.84",PS
Keep,G,Double,135748,56321,08AUG2013,17OCT2013,7,2,1,£848.64,BR
Mabbett,W,Double,135763,56638,29AUG2012,09NOV2012,7,2,1,£843.68,UV
Vesey,S,Double,135869,56673,20DEC2014,21FEB2015,7,2,1,"£1,337.28",VE
Cressy,Z,Family,135884,56685,19SEP2017,02JAN2018,12,5,0,"£5,710.90",PV
Cressy,I,Tripple,135923,56685,17SEP2016,14JUN2017,3,3,0,£861.74,UC
Weld,P,Double,135941,57125,27JAN2015,05APR2015,7,2,1,"£1,690.92",BQ
Hollow,G,Tripple,135980,57227,20NOV2013,04SEP2014,14,3,1,"£4,003.86",MU
Sheffield,O,Dormitory,135995,57322,27NOV2013,15SEP2014,14,9,0,"£11,980.80",SR
Stevens,F,Single,136085,57334,12DEC2013,18JAN2014,14,1,0,"£1,698.08",YW
Pegler,P,Double,136135,57378,18JAN2014,23APR2014,14,2,0,"£2,671.34",AN
Jackman,R,Family,136137,57405,14APR2013,25JUL2013,12,5,0,"£5,704.90",VC
Partridge,N,Single,136141,57411,13SEP2020,05OCT2020,12,1,0,£736.10,CY
Holgate,F,Family,136153,57446,02OCT2013,13JUL2014,14,5,0,"£4,215.74",XR
Hoyles,T,Family,136184,57535,19DEC2012,22FEB2013,14,5,0,"£4,215.26",ZE
Tooley,K,Family,136249,57752,29DEC2012,25APR2013,7,4,0,"£1,698.40",XH
Tooley,S,Double,136287,57752,30DEC2013,05MAR2014,7,2,1,"£1,343.76",WG
Ince,S,Double,136381,57791,03OCT2014,30JUN2015,7,2,1,"£1,351.78",SM
Ince,L,Double,136452,57791,28SEP2014,04OCT2014,14,2,1,"£2,663.52",TE
Watkins,K,Tripple,136467,57896,20JAN2014,01MAY2014,7,3,1,"£2,533.44",MI
Golafre,U,Family,136507,57901,28APR2017,27JAN2018,12,5,0,"£5,711.98",UJ
Tinsley,W,Family,136537,57955,11AUG2014,25AUG2014,7,4,1,"£2,685.92",LT
